Date,Children apprehended and placed in CBP custody*,Children in CBP custody,Children transferred out of CBP custody,Children in HHS Care,Children discharged from HHS Care,total_system_load,net_daily_intake,care_load_growth_rate_pct,positive_net_intake_flag,net_intake_direction,cumulative_net_intake_pressure,consecutive_positive_net_intake_days,backlog_indicator,backlog_severity_score,logical_constraint_anomaly_flag,year,month,month_name,year_month,day_of_week,rolling_7d_avg_system_load,rolling_7d_avg_net_intake,rolling_7d_avg_growth_rate_pct,rolling_7d_avg_backlog_severity,rolling_14d_avg_system_load,rolling_14d_avg_net_intake,rolling_14d_avg_growth_rate_pct,rolling_14d_avg_backlog_severity,system_load_vs_7d_avg_gap,system_load_vs_14d_avg_gap,net_intake_vs_7d_avg_gap,net_intake_vs_14d_avg_gap,above_7d_system_load_avg_flag,above_14d_system_load_avg_flag,positive_7d_net_intake_pressure_flag,positive_14d_net_intake_pressure_flag,rolling_pressure_level,rolling_7d_std_system_load,rolling_7d_std_net_intake,rolling_7d_std_growth_rate,rolling_14d_std_system_load,rolling_14d_std_net_intake,rolling_14d_std_growth_rate,rolling_7d_system_load_range,rolling_14d_system_load_range,rolling_7d_net_intake_range,rolling_14d_net_intake_range,system_load_volatility_flag,net_intake_volatility_flag,growth_rate_volatility_flag,volatility_pressure_score,volatility_pressure_level,daily_system_load_change,daily_net_intake_change,daily_growth_rate_change,daily_backlog_severity_change,daily_cbp_custody_change,daily_hhs_care_change,system_load_pct_change,net_intake_pct_change,cbp_custody_pct_change,hhs_care_pct_change,system_load_spike_flag,major_system_load_spike_flag,net_intake_spike_flag,major_net_intake_spike_flag,growth_rate_spike_flag,major_growth_rate_spike_flag,backlog_severity_jump_flag,system_load_change_direction,net_intake_change_direction,pressure_spike_score,pressure_spike_level,pressure_spike_risk_category,rolling_pressure_signal,volatility_pressure_signal,pressure_spike_signal,pressure_spike_risk_signal,high_load_signal,backlog_pressure_signal,logical_anomaly_signal,intake_pressure_signal,daily_pressure_signal_count,daily_strain_score,daily_strain_level,high_pressure_day_flag,severe_pressure_day_flag,pressure_window_break,pressure_window_id,prolonged_pressure_window_flag,prolonged_pressure_window_category,rolling_pressure_component_score,volatility_pressure_component_score,pressure_spike_component_score,daily_strain_component_score,load_intensity_component_score,net_intake_component_score,growth_pressure_component_score,backlog_component_score,window_pressure_component_score,critical_window_component_score,final_pressure_stress_score,final_pressure_stress_level,operational_response_category,primary_pressure_driver,final_pressure_priority_rank
2023-07-02,209,285,184,5903,309,6188,-125,-1.32,False,Relief: Discharges Exceed Transfers,-12175,0,No Current Backlog Pressure,0,False,2023,7,July,2023-07,Sunday,6148.0,-37.14,0.18,0.14,6098.57,-59.36,0.06,0.14,40.0,89.43,-87.86,-65.64,True,True,False,False,Load Above Rolling Average,98.2937773548581,63.26776054049581,1.9289375313887185,135.2778987496379,66.95648086384436,2.5710450263409483,302.0,541.0,190.0,240.0,Stable Load Volatility,Stable Intake Volatility,Moderate Growth Volatility,1,Low Volatility Pressure,-83.0,-65.0,-2.5,0.0,72.0,-155.0,-1.3235528623823931,108.33333333333334,33.80281690140845,-2.5586001980851814,False,False,False,False,False,False,False,System Load Decrease,Net Intake Decrease,0,No Major Spike,No Spike Risk,1,0,0,0,0,0,0,0,1,2,Normal Daily Pressure,0,0,35,,0,No Prolonged Pressure Window,0,1.67,0.0,2.0,4.29,2.69,1.14,0.0,0,0,1.39,Early Pressure Watch,Early Warning Review,Daily Strain Pressure,2
2023-07-04,184,314,217,6127,124,6441,93,4.09,True,Pressure: Transfers Exceed Discharges,-12082,1,Short-Term Intake Pressure,1,False,2023,7,July,2023-07,Tuesday,6183.86,-17.29,0.6,0.29,6120.14,-49.79,0.38,0.21,257.14,320.86,110.29,142.79,True,True,False,False,Load Above Rolling Average,148.91544420854677,79.70302019730133,2.4291003625681205,163.38009347855763,78.38482837055489,2.7818518024059893,472.0,711.0,218.0,268.0,Stable Load Volatility,Moderate Intake Volatility,High Growth Volatility,3,Moderate Volatility Pressure,253.0,218.0,5.41,1.0,29.0,224.0,4.088558500323214,-174.4,10.175438596491237,3.7946806708453407,True,False,True,True,True,True,True,System Load Increase,Net Intake Increase,6,Critical Pressure Spike,Major Intake Increase Risk,1,1,1,1,0,0,0,1,5,8,High Daily Strain,1,1,36,36.0,1,Critical Prolonged Strain Window,0,5.0,10.0,8.0,4.55,2.0,3.53,3.33,10,0,5.48,Critical System Pressure,Immediate Escalation Required,Sudden Spike Pressure,5
2023-07-05,107,215,230,6193,167,6408,63,-0.51,True,Pressure: Transfers Exceed Discharges,-12019,2,Short-Term Intake Pressure,1,True,2023,7,July,2023-07,Wednesday,6246.57,4.57,1.03,0.43,6140.36,-43.21,0.36,0.29,161.43,267.64,58.43,106.21,True,True,True,False,Short-Term Rolling Pressure,135.15405671912887,77.3840145914239,1.728917910965453,180.62439018492915,83.92228875245587,2.7875698384785994,363.0,711.0,218.0,268.0,Stable Load Volatility,Moderate Intake Volatility,High Growth Volatility,3,Moderate Volatility Pressure,-33.0,-30.0,-4.6,0.0,-99.0,66.0,-0.5123428039124356,-32.25806451612904,-31.52866242038217,1.077199281867136,False,False,False,False,True,False,False,System Load Decrease,Net Intake Decrease,1,Moderate Pressure Spike,Moderate Spike Watch,1,1,1,1,0,0,1,1,6,9,Critical Daily Strain,1,1,36,36.0,1,Critical Prolonged Strain Window,0,5.0,1.67,9.0,4.51,1.35,0.44,3.33,10,0,4.17,High System Stress,Priority Monitoring Required,Prolonged Window Pressure,4
2023-07-06,101,162,178,6239,205,6401,-27,-0.11,False,Relief: Discharges Exceed Transfers,-12046,0,No Current Backlog Pressure,0,True,2023,7,July,2023-07,Thursday,6292.71,1.0,0.76,0.43,6157.43,-36.93,0.31,0.29,108.29,243.57,-28.0,9.93,True,True,True,False,Short-Term Rolling Pressure,122.56116063115569,78.30921614556824,1.735318002969074,193.65183440143304,81.3893437418272,2.7893116248743777,299.0,711.0,218.0,268.0,Stable Load Volatility,Moderate Intake Volatility,High Growth Volatility,3,Moderate Volatility Pressure,-7.0,-90.0,0.4,-1.0,-53.0,46.0,-0.1092384519350786,-142.85714285714286,-24.65116279069768,0.7427740997900889,False,False,False,False,False,False,False,System Load Decrease,Net Intake Decrease,0,No Major Spike,No Spike Risk,1,1,0,0,0,0,1,0,3,4,Moderate Daily Strain,1,0,36,36.0,1,Critical Prolonged Strain Window,0,5.0,0.0,4.0,4.51,0.58,0.09,0.0,10,0,2.57,Moderate System Stress,Operational Watch Required,Prolonged Window Pressure,3
2023-07-09,99,190,176,6214,196,6404,-20,0.05,False,Relief: Discharges Exceed Transfers,-12066,0,No Current Backlog Pressure,0,False,2023,7,July,2023-07,Sunday,6330.14,-11.14,0.61,0.29,6178.21,-25.86,0.37,0.29,73.86,225.79,-8.86,5.86,True,True,False,False,Load Above Rolling Average,108.00529087577227,73.15150618505986,1.7481677482983375,203.8642755785079,71.04804132292608,2.7725258250464413,253.0,711.0,218.0,224.0,Stable Load Volatility,Moderate Intake Volatility,High Growth Volatility,3,Moderate Volatility Pressure,3.0,7.0,0.16,0.0,28.0,-25.0,0.0468676769254772,-25.92592592592593,17.28395061728396,-0.4007052412245526,False,False,False,False,False,False,False,System Load Increase,Net Intake Increase,0,No Major Spike,No Spike Risk,1,1,0,0,0,0,0,0,2,3,Moderate Daily Strain,1,0,36,36.0,1,Critical Prolonged Strain Window,0,5.0,0.0,3.0,4.51,0.43,0.04,0.0,10,0,2.34,Moderate System Stress,Operational Watch Required,Prolonged Window Pressure,3
2023-07-10,167,239,166,6346,163,6585,3,2.83,True,Pressure: Transfers Exceed Discharges,-12063,1,Short-Term Intake Pressure,1,False,2023,7,July,2023-07,Monday,6385.43,-10.43,0.89,0.43,6239.29,-16.29,1.02,0.36,199.57,345.71,13.43,19.29,True,True,False,False,Load Above Rolling Average,126.54756305161428,73.27995893115916,1.9423929767661536,186.59929448768884,64.52003692524674,2.075307073796418,397.0,628.0,218.0,218.0,Stable Load Volatility,Stable Intake Volatility,Moderate Growth Volatility,1,Low Volatility Pressure,181.0,23.0,2.78,1.0,49.0,132.0,2.826358525921302,-115.0,25.78947368421052,2.124235597038937,False,False,False,False,False,False,True,System Load Increase,Net Intake Increase,1,Moderate Pressure Spike,Backlog Severity Escalation,1,0,1,1,0,0,0,1,4,7,High Daily Strain,1,1,36,36.0,1,Critical Prolonged Strain Window,0,1.67,1.67,7.0,4.7,0.06,2.44,3.33,10,0,3.17,High System Stress,Priority Monitoring Required,Prolonged Window Pressure,4
2023-07-11,115,216,169,6498,143,6714,26,1.96,True,Pressure: Transfers Exceed Discharges,-12037,2,Short-Term Intake Pressure,1,False,2023,7,July,2023-07,Tuesday,6448.71,1.86,1.0,0.57,6293.36,-7.29,0.88,0.43,265.29,420.64,24.14,33.29,True,True,True,False,Short-Term Rolling Pressure,164.78037331122667,70.74939003607156,1.983922281503896,207.0650611775094,60.6140737293409,1.920358969419148,526.0,745.0,218.0,218.0,Stable Load Volatility,Stable Intake Volatility,Stable Growth Volatility,0,Stable Pressure,129.0,23.0,-0.8700000000000001,0.0,-23.0,152.0,1.958997722095668,766.6666666666666,-9.623430962343091,2.39520958083832,False,False,False,False,False,False,False,System Load Increase,Net Intake Increase,0,No Major Spike,No Spike Risk,1,0,0,0,0,0,0,1,2,3,Moderate Daily Strain,1,0,36,36.0,1,Critical Prolonged Strain Window,0,0.0,0.0,3.0,4.83,0.56,1.69,3.33,10,0,1.73,Moderate System Stress,Operational Watch Required,Prolonged Window Pressure,3
2023-07-12,84,158,193,6521,210,6679,-17,-0.52,False,Relief: Discharges Exceed Transfers,-12054,0,No Current Backlog Pressure,0,True,2023,7,July,2023-07,Wednesday,6518.86,17.29,1.11,0.57,6333.43,-9.93,0.65,0.36,160.14,345.57,-34.29,-7.07,True,True,True,False,Short-Term Rolling Pressure,137.55899167444915,45.87924107812545,1.846372247459997,224.10118397578037,60.13761690517015,1.877500823078206,313.0,745.0,120.0,218.0,Stable Load Volatility,Stable Intake Volatility,Stable Growth Volatility,0,Stable Pressure,-35.0,-43.0,-2.48,-1.0,-58.0,23.0,-0.5212987786714307,-165.3846153846154,-26.851851851851848,0.353955063096345,False,False,False,False,False,False,False,System Load Decrease,Net Intake Decrease,0,No Major Spike,No Spike Risk,1,0,0,0,0,0,1,0,2,3,Moderate Daily Strain,1,0,36,36.0,1,Critical Prolonged Strain Window,0,0.0,0.0,3.0,4.79,0.37,0.45,0.0,10,0,1.48,Moderate System Stress,Operational Watch Required,Prolonged Window Pressure,3
2023-07-13,130,227,192,6604,226,6831,-34,2.28,False,Relief: Discharges Exceed Transfers,-12088,0,No Current Backlog Pressure,0,False,2023,7,July,2023-07,Thursday,6574.57,-0.86,0.85,0.43,6379.21,-9.07,0.73,0.36,256.43,451.79,-33.14,-24.93,True,True,False,False,Load Above Rolling Average,174.7272704749701,34.69595832095601,1.442530844763897,255.78451825750787,59.66762333732855,1.923989245132263,430.0,862.0,97.0,218.0,Stable Load Volatility,Stable Intake Volatility,Stable Growth Volatility,0,Stable Pressure,152.0,-17.0,2.8,0.0,69.0,83.0,2.2757897888905587,100.0,43.670886075949376,1.272810918570766,False,False,False,False,False,False,False,System Load Increase,Net Intake Decrease,0,No Major Spike,No Spike Risk,1,0,0,0,0,0,0,0,1,2,Normal Daily Pressure,0,0,37,,0,No Prolonged Pressure Window,0,0.0,0.0,2.0,4.95,0.73,1.97,0.0,0,0,1.08,Early Pressure Watch,Early Warning Review,Daily Strain Pressure,2
2023-07-16,88,214,160,6468,218,6682,-58,-2.18,False,Relief: Discharges Exceed Transfers,-12146,0,No Current Backlog Pressure,0,False,2023,7,July,2023-07,Sunday,6613.71,-18.14,0.62,0.29,6430.14,-6.79,0.82,0.36,68.29,251.86,-39.86,-51.21,True,True,False,False,Load Above Rolling Average,161.3729782065508,26.82926618097328,1.7996560517948723,238.20251795571932,56.87662568622184,1.709173053693665,430.0,753.0,84.0,218.0,Stable Load Volatility,Stable Intake Volatility,Stable Growth Volatility,0,Stable Pressure,-149.0,-24.0,-4.46,0.0,-13.0,-136.0,-2.1812326160152278,70.58823529411764,-5.726872246696035,-2.059357964869779,False,False,False,False,True,False,False,System Load Decrease,Net Intake Decrease,1,Moderate Pressure Spike,Moderate Spike Watch,1,0,1,1,0,0,0,0,3,6,High Daily Strain,1,1,38,38.0,1,High Prolonged Strain Window,0,0.0,1.67,6.0,4.8,1.25,1.88,0.0,7,0,2.45,High System Stress,Priority Monitoring Required,Prolonged Window Pressure,4
2023-07-17,113,208,159,6632,160,6840,-1,2.36,False,Relief: Discharges Exceed Transfers,-12147,0,No Current Backlog Pressure,0,False,2023,7,July,2023-07,Monday,6676.43,-14.43,0.97,0.29,6484.57,-6.71,0.86,0.36,163.57,355.43,13.43,5.71,True,True,False,False,Load Above Rolling Average,149.81862049702687,27.19593807205481,1.874250326320977,238.60643949197555,56.88372563183852,1.7387757787567693,436.0,698.0,84.0,218.0,Stable Load Volatility,Stable Intake Volatility,Stable Growth Volatility,0,Stable Pressure,158.0,57.0,4.54,0.0,-6.0,164.0,2.364561508530372,-98.27586206896552,-2.8037383177570097,2.535559678416832,False,False,False,False,True,False,False,System Load Increase,Net Intake Increase,1,Moderate Pressure Spike,Moderate Spike Watch,1,0,1,1,0,0,0,0,3,6,High Daily Strain,1,1,38,38.0,1,High Prolonged Strain Window,0,0.0,1.67,6.0,4.96,0.02,2.03,0.0,7,0,2.4,High System Stress,Priority Monitoring Required,Prolonged Window Pressure,4
2023-07-18,174,285,150,6874,181,7159,-31,4.66,False,Relief: Discharges Exceed Transfers,-12178,0,No Current Backlog Pressure,0,False,2023,7,July,2023-07,Tuesday,6784.29,-16.0,1.63,0.29,6557.21,-13.57,1.12,0.29,374.71,601.79,-15.0,-17.43,True,True,False,False,Load Above Rolling Average,187.9270375134548,27.88069822176851,2.2665591711205075,277.86969236329145,53.24358290798206,2.014581460636045,574.0,971.0,84.0,218.0,Stable Load Volatility,Stable Intake Volatility,Moderate Growth Volatility,1,Low Volatility Pressure,319.0,-30.0,2.3000000000000003,0.0,77.0,242.0,4.66374269005847,3000.0,37.01923076923077,3.648974668275029,True,True,False,False,False,False,False,System Load Increase,Net Intake Decrease,2,Moderate Pressure Spike,Major Load Increase Risk,1,0,1,1,0,0,0,0,3,6,High Daily Strain,1,1,38,38.0,1,High Prolonged Strain Window,0,1.67,3.33,6.0,5.28,0.67,4.02,0.0,7,0,3.13,High System Stress,Priority Monitoring Required,Prolonged Window Pressure,4
2023-07-19,104,230,206,7001,226,7231,-20,1.01,False,Relief: Discharges Exceed Transfers,-12198,0,No Current Backlog Pressure,0,False,2023,7,July,2023-07,Wednesday,6876.57,-19.29,1.37,0.14,6631.0,-14.86,1.13,0.29,354.43,600.0,-0.71,-5.14,True,True,False,False,Load Above Rolling Average,228.0795600537166,26.593948470245785,2.2092435680243923,310.3945380169778,53.15992872435083,2.013956796463613,552.0,1043.0,84.0,218.0,Moderate Load Volatility,Stable Intake Volatility,Moderate Growth Volatility,2,Low Volatility Pressure,72.0,11.0,-3.65,0.0,-55.0,127.0,1.005727056851513,-35.483870967741936,-19.298245614035093,1.8475414605760851,False,False,False,False,False,False,False,System Load Increase,Net Intake Increase,0,No Major Spike,No Spike Risk,1,0,0,0,0,0,0,0,1,2,Normal Daily Pressure,0,0,39,,0,No Prolonged Pressure Window,0,3.33,0.0,2.0,5.36,0.43,0.87,0.0,0,0,1.64,Early Pressure Watch,Early Warning Review,Volatility Pressure,2
2023-07-20,147,276,214,7116,281,7392,-67,2.23,False,Relief: Discharges Exceed Transfers,-12265,0,No Current Backlog Pressure,0,False,2023,7,July,2023-07,Thursday,6973.43,-32.57,1.41,0.0,6711.07,-15.36,1.2,0.29,418.57,680.93,-34.43,-51.64,True,True,False,False,Load Above Rolling Average,284.5141221702292,23.21534796104452,2.223629594026077,352.1628697253448,53.6478648838278,2.0355123285208667,713.0,1204.0,66.0,218.0,Moderate Load Volatility,Stable Intake Volatility,Moderate Growth Volatility,2,Low Volatility Pressure,161.0,-47.0,1.22,0.0,46.0,115.0,2.226524685382381,235.0,20.0,1.6426224825025093,False,False,False,False,False,False,False,System Load Increase,Net Intake Decrease,0,No Major Spike,No Spike Risk,1,0,0,0,0,0,0,0,1,2,Normal Daily Pressure,0,0,39,,0,No Prolonged Pressure Window,0,3.33,0.0,2.0,5.52,1.44,1.92,0.0,0,0,1.77,Early Pressure Watch,Early Warning Review,Volatility Pressure,2
2023-07-23,108,220,213,7052,276,7272,-63,-1.62,False,Relief: Discharges Exceed Transfers,-12328,0,No Current Backlog Pressure,0,False,2023,7,July,2023-07,Sunday,7058.14,-39.14,1.25,0.0,6788.5,-10.93,1.18,0.29,213.86,483.5,-23.86,-52.07,True,True,False,False,Load Above Rolling Average,270.1576259466915,24.545390411973152,2.4131889591121864,347.4464540926291,45.90033397853112,2.0654649850325724,710.0,991.0,66.0,160.0,Moderate Load Volatility,Stable Intake Volatility,Moderate Growth Volatility,2,Low Volatility Pressure,-120.0,4.0,-3.85,0.0,-56.0,-64.0,-1.6233766233766267,-5.970149253731338,-20.28985507246377,-0.8993816750983652,False,False,False,False,False,False,False,System Load Decrease,Net Intake Increase,0,No Major Spike,No Spike Risk,1,0,0,0,0,0,0,0,1,2,Normal Daily Pressure,0,0,39,,0,No Prolonged Pressure Window,0,3.33,0.0,2.0,5.4,1.35,1.4,0.0,0,0,1.73,Early Pressure Watch,Early Warning Review,Volatility Pressure,2
2023-07-24,180,280,146,7220,187,7500,-41,3.14,False,Relief: Discharges Exceed Transfers,-12369,0,No Current Backlog Pressure,0,False,2023,7,July,2023-07,Monday,7153.71,-40.14,1.37,0.0,6864.14,-20.5,1.11,0.21,346.29,635.86,-0.86,-20.5,True,True,False,False,Load Above Rolling Average,293.71682183453504,24.443326092743263,2.494957772330885,379.7486733947302,35.31125338167214,1.9762101592205708,818.0,1099.0,66.0,130.0,Moderate Load Volatility,Stable Intake Volatility,Stable Growth Volatility,1,Low Volatility Pressure,228.0,22.0,4.76,0.0,60.0,168.0,3.135313531353145,-34.92063492063492,27.27272727272727,2.382302892796373,True,False,False,False,True,False,False,System Load Increase,Net Intake Increase,2,Moderate Pressure Spike,Moderate Spike Watch,1,0,1,1,0,0,0,0,3,6,High Daily Strain,1,1,40,40.0,0,No Prolonged Pressure Window,0,1.67,3.33,6.0,5.63,0.88,2.71,0.0,0,0,2.9,High System Stress,Priority Monitoring Required,Daily Strain Pressure,4
2023-07-25,134,294,186,7510,136,7804,50,4.05,True,Pressure: Transfers Exceed Discharges,-12319,1,Short-Term Intake Pressure,1,False,2023,7,July,2023-07,Tuesday,7314.0,-24.71,2.26,0.14,6963.86,-21.43,1.44,0.21,490.0,840.14,74.71,71.43,True,True,False,False,Load Above Rolling Average,299.48121810892684,40.26046152125873,2.096277880525614,430.63296117778674,33.04475819182341,2.062078328523685,964.0,1403.0,117.0,117.0,Moderate Load Volatility,Stable Intake Volatility,Moderate Growth Volatility,2,Low Volatility Pressure,304.0,91.0,0.9099999999999996,1.0,14.0,290.0,4.053333333333331,-221.95121951219517,5.000000000000004,4.016620498614953,True,True,False,False,False,False,True,System Load Increase,Net Intake Increase,3,High Pressure Spike,Major Load Increase Risk,1,0,1,1,0,0,0,1,4,7,High Daily Strain,1,1,40,40.0,0,No Prolonged Pressure Window,0,3.33,5.0,7.0,5.94,1.08,3.49,3.33,0,0,3.94,High System Stress,Priority Monitoring Required,Daily Strain Pressure,4
2023-07-26,202,313,158,7647,215,7960,-57,2.0,False,Relief: Discharges Exceed Transfers,-12376,0,No Current Backlog Pressure,0,False,2023,7,July,2023-07,Wednesday,7474.0,-32.71,2.21,0.14,7075.21,-23.57,1.59,0.21,486.0,884.79,-24.29,-33.43,True,True,False,False,Load Above Rolling Average,303.1979551382307,40.3266424989496,2.0978719376231414,473.3406934628728,34.379587605962925,2.016800452680945,801.0,1556.0,117.0,117.0,Moderate Load Volatility,Stable Intake Volatility,Moderate Growth Volatility,2,Low Volatility Pressure,156.0,-107.0,-2.05,-1.0,19.0,137.0,1.9989748846745317,-214.0,6.4625850340136015,1.8242343541944093,False,False,False,False,False,False,False,System Load Increase,Net Intake Decrease,0,No Major Spike,No Spike Risk,1,0,0,0,0,0,0,0,1,2,Normal Daily Pressure,0,0,41,,0,No Prolonged Pressure Window,0,3.33,0.0,2.0,6.1,1.23,1.72,0.0,0,0,1.81,Early Pressure Watch,Early Warning Review,Volatility Pressure,2
2023-07-27,110,272,193,7754,259,8026,-66,0.83,False,Relief: Discharges Exceed Transfers,-12442,0,No Current Backlog Pressure,0,False,2023,7,July,2023-07,Thursday,7597.86,-37.71,1.66,0.14,7191.07,-26.86,1.64,0.21,428.14,834.93,-28.29,-39.14,True,True,False,False,Load Above Rolling Average,329.0564432694577,42.20471650465252,1.835426510702753,494.4470826917862,36.163851783572646,1.9814708988720788,795.0,1441.0,117.0,117.0,Moderate Load Volatility,Stable Intake Volatility,Stable Growth Volatility,1,Low Volatility Pressure,66.0,-9.0,-1.17,0.0,-41.0,107.0,0.8291457286432102,15.789473684210533,-13.09904153354633,1.3992415326271823,False,False,False,False,False,False,False,System Load Increase,Net Intake Decrease,0,No Major Spike,No Spike Risk,1,0,0,0,0,0,0,0,1,2,Normal Daily Pressure,0,0,41,,0,No Prolonged Pressure Window,0,1.67,0.0,2.0,6.17,1.42,0.72,0.0,0,0,1.48,Early Pressure Watch,Early Warning Review,Daily Strain Pressure,2
2023-07-30,166,277,229,7671,305,7948,-76,-0.97,False,Relief: Discharges Exceed Transfers,-12518,0,No Current Backlog Pressure,0,False,2023,7,July,2023-07,Sunday,7700.29,-45.71,1.38,0.14,7288.43,-32.5,1.37,0.14,247.71,659.57,-30.29,-43.5,True,True,False,False,Load Above Rolling Average,306.66035190186074,43.57259951588179,2.0879974457200228,500.08717921297153,37.292502855544605,2.0651601060780407,754.0,1347.0,126.0,126.0,Moderate Load Volatility,Stable Intake Volatility,Moderate Growth Volatility,2,Low Volatility Pressure,-78.0,-10.0,-1.7999999999999998,0.0,5.0,-83.0,-0.9718415150759996,15.15151515151516,1.8382352941176403,-1.0704152695383051,False,False,False,False,False,False,False,System Load Decrease,Net Intake Decrease,0,No Major Spike,No Spike Risk,1,0,0,0,0,0,0,0,1,2,Normal Daily Pressure,0,0,41,,0,No Prolonged Pressure Window,0,3.33,0.0,2.0,6.09,1.63,0.84,0.0,0,0,1.79,Early Pressure Watch,Early Warning Review,Volatility Pressure,2
2023-07-31,136,276,178,7800,220,8076,-42,1.61,False,Relief: Discharges Exceed Transfers,-12560,0,No Current Backlog Pressure,0,False,2023,7,July,2023-07,Monday,7798.0,-42.14,1.29,0.14,7385.71,-37.36,1.35,0.07,278.0,690.29,0.14,-4.64,True,True,False,False,Load Above Rolling Average,300.9784045409244,42.54969083878499,2.0588785666913334,512.0795353745841,33.30189909774689,2.0596260196111675,804.0,1397.0,126.0,126.0,High Load Volatility,Stable Intake Volatility,Moderate Growth Volatility,3,Moderate Volatility Pressure,128.0,34.0,2.58,0.0,-1.0,129.0,1.610468042274782,-44.73684210526315,-0.3610108303249149,1.6816581931951458,False,False,False,False,False,False,False,System Load Increase,Net Intake Increase,0,No Major Spike,No Spike Risk,1,1,0,0,0,0,0,0,2,3,Moderate Daily Strain,1,0,42,42.0,1,High Prolonged Strain Window,0,5.0,0.0,3.0,6.22,0.9,1.39,0.0,7,0,2.52,Moderate System Stress,Operational Watch Required,Prolonged Window Pressure,3
2023-08-01,87,246,173,8103,168,8349,5,3.38,True,Pressure: Transfers Exceed Discharges,-12555,1,Short-Term Intake Pressure,1,False,2023,8,August,2023-08,Tuesday,7951.86,-32.43,2.01,0.29,7505.0,-35.79,1.63,0.14,397.14,844.0,37.43,40.79,True,True,False,False,Load Above Rolling Average,259.72705453445,44.702189144220974,1.7198920231888333,529.0192667714318,34.820812899601336,2.0511813803135635,849.0,1667.0,126.0,126.0,High Load Volatility,Stable Intake Volatility,Moderate Growth Volatility,3,Moderate Volatility Pressure,273.0,47.0,1.7699999999999998,1.0,-30.0,303.0,3.3803863298662806,-111.90476190476193,-10.869565217391308,3.8846153846153753,True,False,False,False,False,False,True,System Load Increase,Net Intake Increase,2,Moderate Pressure Spike,Backlog Severity Escalation,1,1,1,1,0,0,0,1,5,8,High Daily Strain,1,1,42,42.0,1,High Prolonged Strain Window,0,5.0,3.33,8.0,6.5,0.11,2.91,3.33,7,0,4.37,Critical System Pressure,Immediate Escalation Required,Daily Strain Pressure,5
2023-08-02,84,171,157,8261,271,8432,-114,0.99,False,Relief: Discharges Exceed Transfers,-12669,0,No Current Backlog Pressure,0,False,2023,8,August,2023-08,Wednesday,8085.0,-42.86,1.7,0.29,7619.36,-41.5,1.54,0.14,347.0,812.64,-71.14,-72.5,True,True,False,False,Load Above Rolling Average,226.20860578972207,54.48066498440387,1.674957000158798,544.9181458845758,40.59130259247512,2.048570796358356,628.0,1750.0,164.0,164.0,High Load Volatility,Stable Intake Volatility,Moderate Growth Volatility,3,Moderate Volatility Pressure,83.0,-119.0,-2.39,-1.0,-75.0,158.0,0.9941310336567312,-2380.0,-30.487804878048784,1.949895100580035,False,False,True,False,False,False,False,System Load Increase,Net Intake Decrease,1,Moderate Pressure Spike,Moderate Spike Watch,1,1,1,1,0,0,0,0,4,7,High Daily Strain,1,1,42,42.0,1,High Prolonged Strain Window,0,5.0,1.67,7.0,6.59,2.45,0.85,0.0,7,0,3.77,High System Stress,Priority Monitoring Required,Daily Strain Pressure,4
