trend_period,reporting_days,period_start_date,period_end_date,avg_system_load,max_system_load,min_system_load,avg_net_daily_intake,total_net_daily_intake,avg_care_load_growth_pct,avg_backlog_severity_score,max_backlog_severity_score,avg_volatility_pressure_score,max_volatility_pressure_score,avg_pressure_spike_score,max_pressure_spike_score,avg_daily_strain_score,max_daily_strain_score,avg_final_pressure_stress_score,max_final_pressure_stress_score,normal_pressure_days,early_watch_days,moderate_stress_days,high_stress_days,critical_pressure_days,most_common_pressure_level,most_common_response_category,most_common_pressure_driver,trend_period_type,stress_day_count,stress_day_rate_pct,critical_pressure_rate_pct,high_or_critical_pressure_days,high_or_critical_pressure_rate_pct,previous_period,previous_avg_system_load,system_load_change,system_load_change_pct,previous_stress_score,stress_score_change,stress_score_change_pct,system_load_trend_direction,stress_score_trend_direction,normalized_load_movement,normalized_stress_movement,pressure_movement_score,pressure_trend_direction,pressure_movement_pattern,executive_pressure_signal
2023-10-15 00:00:00,1,2023-10-15,2023-10-15,10653.0,10653,10653,-366.0,-366,-3.78,0.0,0,2.0,2,2.0,2,4.0,4,3.74,3.74,0,0,0,1,0,High System Stress,Priority Monitoring Required,Prolonged Window Pressure,Daily,1,100.0,0.0,1,100.0,2023-10-12 00:00:00,11072.0,-419.0,-3.784320809248555,3.96,-0.21999999999999975,-5.555555555555549,Decreasing,Decreasing,-0.08831985700193082,-0.04330708661417318,-0.06806411032743988,Pressure Decreasing,Broad Pressure Relief,Improving
2023-10-16 00:00:00,1,2023-10-16,2023-10-16,10732.0,10732,10732,-251.0,-251,0.74,0.0,0,1.0,1,2.0,2,4.0,4,3.17,3.17,0,0,1,0,0,Moderate System Stress,Operational Watch Required,Prolonged Window Pressure,Daily,1,100.0,0.0,0,0.0,2023-10-15 00:00:00,10653.0,79.0,0.7415751431521637,3.74,-0.5700000000000003,-15.240641711229951,Increasing,Decreasing,0.01665219260895593,-0.11220472440944887,-0.041333420049326226,Pressure Decreasing,Pressure Cooling,Improving
2023-10-17 00:00:00,1,2023-10-17,2023-10-17,10737.0,10737,10737,-213.0,-213,0.05,0.0,0,1.0,1,0.0,0,0.0,0,1.47,1.47,1,0,0,0,0,Normal Operating Pressure,Routine Monitoring,Volatility Pressure,Daily,0,0.0,0.0,0,0.0,2023-10-16 00:00:00,10732.0,5.0,0.04658963846440552,3.17,-1.7,-53.62776025236593,Stable,Decreasing,0.00105393624107316,-0.33464566929133854,-0.1500108862485121,Pressure Decreasing,Pressure Cooling,Improving
2023-10-18 00:00:00,1,2023-10-18,2023-10-18,10635.0,10635,10635,-300.0,-300,-0.95,0.0,0,1.0,1,0.0,0,0.0,0,1.61,1.61,0,1,0,0,0,Early Pressure Watch,Early Warning Review,Volatility Pressure,Daily,0,0.0,0.0,0,0.0,2023-10-17 00:00:00,10737.0,-102.0,-0.9499860296172116,1.47,0.14000000000000012,9.523809523809533,Decreasing,Stable,-0.021500299317892466,0.02755905511811026,0.0005764101783087595,Pressure Stable,Stable Pressure Movement,Stable
2023-10-19 00:00:00,1,2023-10-19,2023-10-19,10481.0,10481,10481,-299.0,-299,-1.45,0.0,0,1.0,1,0.0,0,0.0,0,1.62,1.62,0,1,0,0,0,Early Pressure Watch,Early Warning Review,Volatility Pressure,Daily,0,0.0,0.0,0,0.0,2023-10-18 00:00:00,10635.0,-154.0,-1.4480488951574988,1.61,0.010000000000000009,0.6211180124223608,Decreasing,Stable,-0.03246123622505333,0.0019685039370078757,-0.01696785315212579,Pressure Stable,Stable Pressure Movement,Stable
2023-10-22 00:00:00,1,2023-10-22,2023-10-22,9702.0,9702,9702,-323.0,-323,-7.43,0.0,0,3.0,3,4.0,4,5.0,5,4.59,4.59,0,0,0,0,1,Critical System Pressure,Immediate Escalation Required,Sudden Spike Pressure,Daily,1,100.0,100.0,1,100.0,2023-10-19 00:00:00,10481.0,-779.0,-7.432496899150845,1.62,2.9699999999999998,183.33333333333331,Decreasing,Increasing,-0.16420326635919832,0.5846456692913385,0.17277875468354326,Pressure Increasing,Stress-Led Pressure Increase,Watch Closely
2023-10-23 00:00:00,1,2023-10-23,2023-10-23,9588.0,9588,9588,-159.0,-159,-1.18,0.0,0,3.0,3,4.0,4,6.0,6,4.32,4.32,0,0,0,0,1,Critical System Pressure,Immediate Escalation Required,Sudden Spike Pressure,Daily,1,100.0,100.0,1,100.0,2023-10-22 00:00:00,9702.0,-114.0,-1.1750154607297465,4.59,-0.2699999999999996,-5.882352941176461,Decreasing,Decreasing,-0.02402974629646805,-0.05314960629921251,-0.03713368329770306,Pressure Decreasing,Broad Pressure Relief,Improving
2023-10-24 00:00:00,1,2023-10-24,2023-10-24,9514.0,9514,9514,-164.0,-164,-0.77,0.0,0,4.0,4,0.0,0,2.0,2,2.66,2.66,0,0,1,0,0,Moderate System Stress,Operational Watch Required,Volatility Pressure,Daily,1,100.0,0.0,0,0.0,2023-10-23 00:00:00,9588.0,-74.0,-0.7717980809345015,4.32,-1.6600000000000001,-38.425925925925924,Decreasing,Decreasing,-0.015598256367882769,-0.3267716535433071,-0.15562628509682375,Pressure Decreasing,Broad Pressure Relief,Improving
2023-10-25 00:00:00,1,2023-10-25,2023-10-25,9415.0,9415,9415,-176.0,-176,-1.04,0.0,0,4.0,4,0.0,0,2.0,2,2.67,2.67,0,0,1,0,0,Moderate System Stress,Operational Watch Required,Volatility Pressure,Daily,1,100.0,0.0,0,0.0,2023-10-24 00:00:00,9514.0,-99.0,-1.040571788942611,2.66,0.009999999999999787,0.3759398496240521,Decreasing,Stable,-0.02086793757324857,0.001968503937007832,-0.01059153889363319,Pressure Stable,Stable Pressure Movement,Stable
2023-10-26 00:00:00,1,2023-10-26,2023-10-26,9332.0,9332,9332,-338.0,-338,-0.88,0.0,0,4.0,4,2.0,2,5.0,5,4.27,4.27,0,0,0,0,1,Critical System Pressure,Immediate Escalation Required,Prolonged Window Pressure,Daily,1,100.0,100.0,1,100.0,2023-10-25 00:00:00,9415.0,-83.0,-0.8815719596388741,2.67,1.5999999999999996,59.92509363295879,Decreasing,Increasing,-0.017495341601814457,0.3149606299212598,0.13210984558356895,Pressure Increasing,Stress-Led Pressure Increase,Watch Closely
2023-10-29 00:00:00,1,2023-10-29,2023-10-29,9000.0,9000,9000,-321.0,-321,-3.56,0.0,0,4.0,4,2.0,2,6.0,6,4.55,4.55,0,0,0,0,1,Critical System Pressure,Immediate Escalation Required,Prolonged Window Pressure,Daily,1,100.0,100.0,1,100.0,2023-10-26 00:00:00,9332.0,-332.0,-3.557651093013288,4.27,0.28000000000000025,6.557377049180333,Decreasing,Increasing,-0.06998136640725783,0.05511811023622052,-0.013686601917692578,Pressure Stable,Stress-Led Pressure Increase,Watch Closely
2023-10-30 00:00:00,1,2023-10-30,2023-10-30,9077.0,9077,9077,-267.0,-267,0.86,0.0,0,3.0,3,1.0,1,5.0,5,3.58,3.58,0,0,0,1,0,High System Stress,Priority Monitoring Required,Prolonged Window Pressure,Daily,1,100.0,0.0,1,100.0,2023-10-29 00:00:00,9000.0,77.0,0.8555555555555556,4.55,-0.9699999999999998,-21.318681318681314,Increasing,Decreasing,0.016230618112526664,-0.19094488188976372,-0.07699835688850401,Pressure Decreasing,Pressure Cooling,Improving
2023-10-31 00:00:00,1,2023-10-31,2023-10-31,9125.0,9125,9125,-261.0,-261,0.53,0.0,0,3.0,3,0.0,0,1.0,1,2.21,2.21,0,1,0,0,0,Early Pressure Watch,Early Warning Review,Volatility Pressure,Daily,0,0.0,0.0,0,0.0,2023-10-30 00:00:00,9077.0,48.0,0.5288090778891704,3.58,-1.37,-38.26815642458101,Stable,Decreasing,0.010117787914302337,-0.26968503937007876,-0.11579348436366917,Pressure Decreasing,Pressure Cooling,Improving
2023-11-01 00:00:00,1,2023-11-01,2023-11-01,9485.0,9485,9485,-82.0,-82,3.95,0.0,0,4.0,4,4.0,4,7.0,7,5.06,5.06,0,0,0,0,1,Critical System Pressure,Immediate Escalation Required,Daily Strain Pressure,Daily,1,100.0,100.0,1,100.0,2023-10-31 00:00:00,9125.0,360.0,3.9452054794520546,2.21,2.8499999999999996,128.95927601809953,Increasing,Increasing,0.07588340935726752,0.561023622047244,0.2941965050677569,Pressure Increasing,Broad Pressure Build-up,Watch Closely
2023-11-02 00:00:00,1,2023-11-02,2023-11-02,9650.0,9650,9650,-74.0,-74,1.74,0.0,0,5.0,5,0.0,0,4.0,4,3.54,3.54,0,0,0,1,0,High System Stress,Priority Monitoring Required,Volatility Pressure,Daily,1,100.0,0.0,1,100.0,2023-11-01 00:00:00,9485.0,165.0,1.7395888244596729,5.06,-1.5199999999999996,-30.0395256916996,Increasing,Decreasing,0.03477989595541428,-0.29921259842519676,-0.1155167265158607,Pressure Decreasing,Pressure Cooling,Improving
2023-11-05 00:00:00,1,2023-11-05,2023-11-05,9503.0,9503,9503,-203.0,-203,-1.52,0.0,0,5.0,5,1.0,1,7.0,7,4.61,4.61,0,0,0,0,1,Critical System Pressure,Immediate Escalation Required,Volatility Pressure,Daily,1,100.0,100.0,1,100.0,2023-11-02 00:00:00,9650.0,-147.0,-1.5233160621761659,3.54,1.0700000000000003,30.225988700564983,Decreasing,Increasing,-0.030985725487550905,0.21062992125984256,0.07774131554877615,Pressure Increasing,Stress-Led Pressure Increase,Watch Closely
2023-11-06 00:00:00,1,2023-11-06,2023-11-06,9519.0,9519,9519,-157.0,-157,0.17,0.0,0,4.0,4,0.0,0,3.0,3,3.05,3.05,0,0,1,0,0,Moderate System Stress,Operational Watch Required,Prolonged Window Pressure,Daily,1,100.0,0.0,0,0.0,2023-11-05 00:00:00,9503.0,16.0,0.16836788382616014,4.61,-1.5600000000000005,-33.83947939262474,Stable,Decreasing,0.0033725959714341123,-0.30708661417322847,-0.13633404859366408,Pressure Decreasing,Pressure Cooling,Improving
2023-11-07 00:00:00,1,2023-11-07,2023-11-07,9715.0,9715,9715,-43.0,-43,2.06,0.0,0,4.0,4,0.0,0,3.0,3,3.0,3.0,0,0,1,0,0,Moderate System Stress,Operational Watch Required,Prolonged Window Pressure,Daily,1,100.0,0.0,0,0.0,2023-11-06 00:00:00,9519.0,196.0,2.0590398151066287,3.05,-0.04999999999999982,-1.6393442622950762,Increasing,Stable,0.04131430065006787,-0.009842519685039335,0.01829373149926963,Pressure Stable,Load-Led Pressure Increase,Monitor Increase
2023-11-08 00:00:00,1,2023-11-08,2023-11-08,9860.0,9860,9860,-119.0,-119,1.49,0.0,0,4.0,4,0.0,0,3.0,3,3.09,3.09,0,0,1,0,0,Moderate System Stress,Operational Watch Required,Prolonged Window Pressure,Daily,1,100.0,0.0,0,0.0,2023-11-07 00:00:00,9715.0,145.0,1.4925373134328357,3.0,0.08999999999999986,2.9999999999999956,Increasing,Stable,0.03056415099112164,0.017716535433070838,0.024782723989998784,Pressure Increasing,Load-Led Pressure Increase,Monitor Increase
2023-11-12 00:00:00,1,2023-11-12,2023-11-12,9637.0,9637,9637,-80.0,-80,-2.26,0.0,0,2.0,2,1.0,1,7.0,7,3.6,3.6,0,0,0,1,0,High System Stress,Priority Monitoring Required,Daily Strain Pressure,Daily,1,100.0,0.0,1,100.0,2023-11-08 00:00:00,9860.0,-223.0,-2.261663286004057,3.09,0.5100000000000002,16.504854368932047,Decreasing,Increasing,-0.04700555635186294,0.10039370078740162,0.01932410936080611,Pressure Stable,Stress-Led Pressure Increase,Watch Closely
2023-11-13 00:00:00,1,2023-11-13,2023-11-13,9683.0,9683,9683,-158.0,-158,0.48,0.0,0,2.0,2,0.0,0,2.0,2,2.05,2.05,0,1,0,0,0,Early Pressure Watch,Early Warning Review,Volatility Pressure,Daily,0,0.0,0.0,0,0.0,2023-11-12 00:00:00,9637.0,46.0,0.47732696897374705,3.6,-1.5500000000000003,-43.055555555555564,Stable,Decreasing,0.009696213417873073,-0.30511811023622054,-0.13197023222646906,Pressure Decreasing,Pressure Cooling,Improving
2023-11-14 00:00:00,1,2023-11-14,2023-11-14,9846.0,9846,9846,-65.0,-65,1.68,0.0,0,2.0,2,0.0,0,3.0,3,2.43,2.43,0,0,1,0,0,Moderate System Stress,Operational Watch Required,Prolonged Window Pressure,Daily,1,100.0,0.0,0,0.0,2023-11-13 00:00:00,9683.0,163.0,1.6833625942373234,2.05,0.38000000000000034,18.53658536585368,Increasing,Increasing,0.03435832145898502,0.07480314960629927,0.05255849412527644,Pressure Increasing,Broad Pressure Build-up,Watch Closely
2023-11-15 00:00:00,1,2023-11-15,2023-11-15,9919.0,9919,9919,-115.0,-115,0.74,0.0,0,2.0,2,0.0,0,3.0,3,2.46,2.46,0,0,1,0,0,Moderate System Stress,Operational Watch Required,Prolonged Window Pressure,Daily,1,100.0,0.0,0,0.0,2023-11-14 00:00:00,9846.0,73.0,0.7414178346536664,2.43,0.029999999999999805,1.2345679012345598,Increasing,Stable,0.015387469119668137,0.005905511811023584,0.01112058833077809,Pressure Stable,Load-Led Pressure Increase,Monitor Increase
2023-11-16 00:00:00,1,2023-11-16,2023-11-16,9938.0,9938,9938,-249.0,-249,0.19,0.0,0,2.0,2,1.0,1,6.0,6,3.54,3.54,0,0,0,1,0,High System Stress,Priority Monitoring Required,Prolonged Window Pressure,Daily,1,100.0,0.0,1,100.0,2023-11-15 00:00:00,9919.0,19.0,0.19155156769835668,2.46,1.08,43.90243902439025,Stable,Increasing,0.0040049577160780085,0.2125984251968504,0.09787201808242559,Pressure Increasing,Stress-Led Pressure Increase,Watch Closely
2023-11-19 00:00:00,1,2023-11-19,2023-11-19,9761.0,9761,9761,-271.0,-271,-1.78,0.0,0,1.0,1,0.0,0,0.0,0,1.52,1.52,1,0,0,0,0,Normal Operating Pressure,Routine Monitoring,Volatility Pressure,Daily,0,0.0,0.0,0,0.0,2023-11-16 00:00:00,9938.0,-177.0,-1.7810424632722883,3.54,-2.02,-57.06214689265536,Decreasing,Decreasing,-0.03730934293398987,-0.39763779527559057,-0.19945714648771018,Pressure Decreasing,Broad Pressure Relief,Improving
2023-11-20 00:00:00,1,2023-11-20,2023-11-20,9823.0,9823,9823,-140.0,-140,0.64,0.0,0,1.0,1,1.0,1,6.0,6,2.9,2.9,0,0,0,1,0,High System Stress,Priority Monitoring Required,Daily Strain Pressure,Daily,1,100.0,0.0,1,100.0,2023-11-19 00:00:00,9761.0,62.0,0.6351808216371274,1.52,1.38,90.78947368421052,Increasing,Increasing,0.013068809389307184,0.2716535433070866,0.1294319396523079,Pressure Increasing,Broad Pressure Build-up,Watch Closely
2023-11-21 00:00:00,1,2023-11-21,2023-11-21,10050.0,10050,10050,-127.0,-127,2.31,0.0,0,0.0,0,1.0,1,6.0,6,2.68,2.68,0,0,0,1,0,High System Stress,Priority Monitoring Required,Daily Strain Pressure,Daily,1,100.0,0.0,1,100.0,2023-11-20 00:00:00,9823.0,227.0,2.31090298279548,2.9,-0.21999999999999975,-7.586206896551715,Increasing,Decreasing,0.047848705344721465,-0.04330708661417318,0.006828598963218878,Pressure Stable,Stable Pressure Movement,Stable
2023-11-23 00:00:00,1,2023-11-23,2023-11-23,10066.0,10066,10066,-106.0,-106,0.16,0.0,0,0.0,0,0.0,0,2.0,2,1.41,1.41,0,1,0,0,0,Early Pressure Watch,Early Warning Review,Daily Strain Pressure,Daily,0,0.0,0.0,0,0.0,2023-11-21 00:00:00,10050.0,16.0,0.15920398009950248,2.68,-1.2700000000000002,-47.388059701492544,Stable,Decreasing,0.0033725959714341123,-0.25000000000000006,-0.11064507221571127,Pressure Decreasing,Pressure Cooling,Improving
2023-11-26 00:00:00,1,2023-11-26,2023-11-26,10041.0,10041,10041,-107.0,-107,-0.25,0.0,0,0.0,0,0.0,0,3.0,3,1.63,1.63,0,0,1,0,0,Moderate System Stress,Operational Watch Required,Daily Strain Pressure,Daily,1,100.0,0.0,0,0.0,2023-11-23 00:00:00,10066.0,-25.0,-0.24836081859725812,1.41,0.21999999999999997,15.602836879432624,Stable,Increasing,-0.0052696812053658,0.04330708661417322,0.01658986431342676,Pressure Stable,Stress-Led Pressure Increase,Watch Closely
2023-11-27 00:00:00,1,2023-11-27,2023-11-27,10205.0,10205,10205,-146.0,-146,1.63,0.0,0,0.0,0,0.0,0,2.0,2,1.54,1.54,0,1,0,0,0,Early Pressure Watch,Early Warning Review,Daily Strain Pressure,Daily,0,0.0,0.0,0,0.0,2023-11-26 00:00:00,10041.0,164.0,1.6333034558310926,1.63,-0.08999999999999986,-5.521472392638029,Increasing,Stable,0.03456910870719965,-0.017716535433070838,0.011040568844077931,Pressure Stable,Load-Led Pressure Increase,Monitor Increase
2023-11-28 00:00:00,1,2023-11-28,2023-11-28,10326.0,10326,10326,-143.0,-143,1.19,0.0,0,0.0,0,0.0,0,2.0,2,1.53,1.53,0,1,0,0,0,Early Pressure Watch,Early Warning Review,Daily Strain Pressure,Daily,0,0.0,0.0,0,0.0,2023-11-27 00:00:00,10205.0,121.0,1.1856932876041157,1.54,-0.010000000000000009,-0.6493506493506499,Increasing,Stable,0.025505257033970472,-0.0019685039370078757,0.013142064597030217,Pressure Stable,Load-Led Pressure Increase,Monitor Increase
2023-11-29 00:00:00,1,2023-11-29,2023-11-29,10505.0,10505,10505,-182.0,-182,1.73,0.0,0,0.0,0,0.0,0,2.0,2,1.62,1.62,0,1,0,0,0,Early Pressure Watch,Early Warning Review,Daily Strain Pressure,Daily,0,0.0,0.0,0,0.0,2023-11-28 00:00:00,10326.0,179.0,1.7334882820065856,1.53,0.09000000000000008,5.8823529411764754,Increasing,Stable,0.037730917430419134,0.017716535433070883,0.028724445531612422,Pressure Increasing,Load-Led Pressure Increase,Monitor Increase
2023-11-30 00:00:00,1,2023-11-30,2023-11-30,10660.0,10660,10660,-227.0,-227,1.48,0.0,0,0.0,0,0.0,0,2.0,2,1.68,1.68,0,1,0,0,0,Early Pressure Watch,Early Warning Review,Daily Strain Pressure,Daily,0,0.0,0.0,0,0.0,2023-11-29 00:00:00,10505.0,155.0,1.475487862922418,1.62,0.05999999999999983,3.703703703703693,Increasing,Stable,0.03267202347326796,0.011811023622047211,0.023284573540218623,Pressure Increasing,Load-Led Pressure Increase,Monitor Increase
2023-12-03 00:00:00,1,2023-12-03,2023-12-03,10814.0,10814,10814,-220.0,-220,1.44,0.0,0,1.0,1,0.0,0,2.0,2,1.99,1.99,0,1,0,0,0,Early Pressure Watch,Early Warning Review,Daily Strain Pressure,Daily,0,0.0,0.0,0,0.0,2023-11-30 00:00:00,10660.0,154.0,1.4446529080675423,1.68,0.31000000000000005,18.452380952380956,Increasing,Increasing,0.03246123622505333,0.061023622047244104,0.045314309845039175,Pressure Increasing,Broad Pressure Build-up,Watch Closely
2023-12-04 00:00:00,1,2023-12-04,2023-12-04,10843.0,10843,10843,-17.0,-17,0.27,0.0,0,2.0,2,2.0,2,7.0,7,3.61,3.61,0,0,0,1,0,High System Stress,Priority Monitoring Required,Daily Strain Pressure,Daily,1,100.0,0.0,1,100.0,2023-12-03 00:00:00,10814.0,29.0,0.2681708895875717,1.99,1.6199999999999999,81.4070351758794,Stable,Increasing,0.006112830198224328,0.3188976377952756,0.1468659936168974,Pressure Increasing,Stress-Led Pressure Increase,Watch Closely
2023-12-05 00:00:00,1,2023-12-05,2023-12-05,10991.0,10991,10991,-94.0,-94,1.36,0.0,0,1.0,1,0.0,0,2.0,2,1.84,1.84,0,1,0,0,0,Early Pressure Watch,Early Warning Review,Daily Strain Pressure,Daily,0,0.0,0.0,0,0.0,2023-12-04 00:00:00,10843.0,148.0,1.364935903347782,3.61,-1.7699999999999998,-49.03047091412742,Increasing,Decreasing,0.031196512735765538,-0.34842519685039364,-0.13963325657800607,Pressure Decreasing,Pressure Cooling,Improving
2023-12-06 00:00:00,1,2023-12-06,2023-12-06,11065.0,11065,11065,-217.0,-217,0.67,0.0,0,2.0,2,1.0,1,6.0,6,3.42,3.42,0,0,0,1,0,High System Stress,Priority Monitoring Required,Daily Strain Pressure,Daily,1,100.0,0.0,1,100.0,2023-12-05 00:00:00,10991.0,74.0,0.673278136657265,1.84,1.5799999999999998,85.8695652173913,Increasing,Increasing,0.015598256367882769,0.31102362204724404,0.14853967092359535,Pressure Increasing,Broad Pressure Build-up,Watch Closely
2023-12-07 00:00:00,1,2023-12-07,2023-12-07,11129.0,11129,11129,-278.0,-278,0.58,0.0,0,2.0,2,0.0,0,2.0,2,2.36,2.36,0,1,0,0,0,Early Pressure Watch,Early Warning Review,Volatility Pressure,Daily,0,0.0,0.0,0,0.0,2023-12-06 00:00:00,11065.0,64.0,0.5784003615002259,3.42,-1.06,-30.99415204678363,Increasing,Decreasing,0.01349038388573645,-0.20866141732283466,-0.08647792665812055,Pressure Decreasing,Pressure Cooling,Improving
2023-12-10 00:00:00,1,2023-12-10,2023-12-10,11097.0,11097,11097,-220.0,-220,-0.29,0.0,0,1.0,1,0.0,0,2.0,2,1.97,1.97,0,1,0,0,0,Early Pressure Watch,Early Warning Review,Daily Strain Pressure,Daily,0,0.0,0.0,0,0.0,2023-12-07 00:00:00,11129.0,-32.0,-0.28753706532482703,2.36,-0.3899999999999999,-16.525423728813557,Stable,Decreasing,-0.006745191942868225,-0.07677165354330706,-0.0382570996630657,Pressure Decreasing,Pressure Cooling,Improving
2023-12-11 00:00:00,1,2023-12-11,2023-12-11,11158.0,11158,11158,-71.0,-71,0.55,0.0,0,2.0,2,2.0,2,7.0,7,3.73,3.73,0,0,0,1,0,High System Stress,Priority Monitoring Required,Daily Strain Pressure,Daily,1,100.0,0.0,1,100.0,2023-12-10 00:00:00,11097.0,61.0,0.5496981166080923,1.97,1.76,89.34010152284264,Increasing,Increasing,0.012858022141092553,0.3464566929133858,0.16297742398862453,Pressure Increasing,Broad Pressure Build-up,Watch Closely
2023-12-12 00:00:00,1,2023-12-12,2023-12-12,11250.0,11250,11250,-130.0,-130,0.82,0.0,0,2.0,2,0.0,0,2.0,2,2.19,2.19,0,1,0,0,0,Early Pressure Watch,Early Warning Review,Volatility Pressure,Daily,0,0.0,0.0,0,0.0,2023-12-11 00:00:00,11158.0,92.0,0.8245205233912888,3.73,-1.54,-41.28686327077748,Increasing,Decreasing,0.019392426835746147,-0.3031496062992126,-0.12575148807498532,Pressure Decreasing,Pressure Cooling,Improving
2023-12-13 00:00:00,1,2023-12-13,2023-12-13,11373.0,11373,11373,-153.0,-153,1.09,0.0,0,2.0,2,0.0,0,3.0,3,2.67,2.67,0,0,1,0,0,Moderate System Stress,Operational Watch Required,Prolonged Window Pressure,Daily,1,100.0,0.0,0,0.0,2023-12-12 00:00:00,11250.0,123.0,1.0933333333333333,2.19,0.48,21.91780821917808,Increasing,Increasing,0.02592683153039974,0.09448818897637795,0.05677944238108994,Pressure Increasing,Broad Pressure Build-up,Watch Closely
2023-12-14 00:00:00,1,2023-12-14,2023-12-14,11399.0,11399,11399,-195.0,-195,0.23,0.0,0,2.0,2,0.0,0,3.0,3,2.69,2.69,0,0,1,0,0,Moderate System Stress,Operational Watch Required,Prolonged Window Pressure,Daily,1,100.0,0.0,0,0.0,2023-12-13 00:00:00,11373.0,26.0,0.22861162402180601,2.67,0.020000000000000018,0.7490636704119857,Stable,Stable,0.005480468453580432,0.0039370078740157514,0.0047859111927763265,Pressure Stable,Stable Pressure Movement,Stable
2023-12-17 00:00:00,1,2023-12-17,2023-12-17,11268.0,11268,11268,-331.0,-331,-1.15,0.0,0,2.0,2,1.0,1,6.0,6,3.82,3.82,0,0,0,1,0,High System Stress,Priority Monitoring Required,Prolonged Window Pressure,Daily,1,100.0,0.0,1,100.0,2023-12-14 00:00:00,11399.0,-131.0,-1.149223616106676,2.69,1.13,42.007434944237914,Decreasing,Increasing,-0.027613129516116795,0.22244094488188973,0.08491120396298614,Pressure Increasing,Stress-Led Pressure Increase,Watch Closely
2023-12-18 00:00:00,1,2023-12-18,2023-12-18,11337.0,11337,11337,-200.0,-200,0.61,0.0,0,1.0,1,1.0,1,6.0,6,3.34,3.34,0,0,0,1,0,High System Stress,Priority Monitoring Required,Prolonged Window Pressure,Daily,1,100.0,0.0,1,100.0,2023-12-17 00:00:00,11268.0,69.0,0.6123535676251332,3.82,-0.48,-12.56544502617801,Increasing,Decreasing,0.01454432012680961,-0.09448818897637795,-0.0345203089696248,Pressure Decreasing,Pressure Cooling,Improving
2023-12-19 00:00:00,1,2023-12-19,2023-12-19,11476.0,11476,11476,-114.0,-114,1.23,0.0,0,1.0,1,0.0,0,2.0,2,1.91,1.91,0,1,0,0,0,Early Pressure Watch,Early Warning Review,Daily Strain Pressure,Daily,0,0.0,0.0,0,0.0,2023-12-18 00:00:00,11337.0,139.0,1.2260739172620623,3.34,-1.43,-42.81437125748503,Increasing,Decreasing,0.029299427501833848,-0.281496062992126,-0.11055854322044809,Pressure Decreasing,Pressure Cooling,Improving
2023-12-20 00:00:00,1,2023-12-20,2023-12-20,11762.0,11762,11762,-267.0,-267,2.49,0.0,0,2.0,2,3.0,3,6.0,6,4.17,4.17,0,0,0,1,0,High System Stress,Priority Monitoring Required,Daily Strain Pressure,Daily,1,100.0,0.0,1,100.0,2023-12-19 00:00:00,11476.0,286.0,2.492157546183339,1.91,2.26,118.32460732984293,Increasing,Increasing,0.060285152989384756,0.44488188976377946,0.23335368453786237,Pressure Increasing,Broad Pressure Build-up,Watch Closely
2023-12-21 00:00:00,1,2023-12-21,2023-12-21,11603.0,11603,11603,-320.0,-320,-1.35,0.0,0,2.0,2,0.0,0,2.0,2,2.49,2.49,0,1,0,0,0,Early Pressure Watch,Early Warning Review,Volatility Pressure,Daily,0,0.0,0.0,0,0.0,2023-12-20 00:00:00,11762.0,-159.0,-1.3518109165107974,4.17,-1.6799999999999997,-40.28776978417265,Decreasing,Decreasing,-0.03351517246612649,-0.33070866141732275,-0.16725224249416482,Pressure Decreasing,Broad Pressure Relief,Improving
2023-12-25 00:00:00,1,2023-12-25,2023-12-25,11340.0,11340,11340,-142.0,-142,-2.27,0.0,0,1.0,1,3.0,3,5.0,5,3.44,3.44,0,0,0,1,0,High System Stress,Priority Monitoring Required,Sudden Spike Pressure,Daily,1,100.0,0.0,1,100.0,2023-12-21 00:00:00,11603.0,-263.0,-2.2666551753856763,2.49,0.9499999999999997,38.15261044176705,Decreasing,Increasing,-0.05543704628044822,0.18700787401574798,0.05366316785284007,Pressure Increasing,Stress-Led Pressure Increase,Watch Closely
